Datetime;Area of dayzone / m2;Area of nightzone / m2;Q heating system building / W;TSensor of dayzone / K;TSensor of nightzone / K
3897600;64.0;64.0;12197.7597656;291.121582031;293.089050293
3898200;64.0;64.0;12161.9042969;291.121368408;293.089508057
3898800;64.0;64.0;12126.9628906;291.121154785;293.08996582
3899400;64.0;64.0;12093.3740234;291.12097168;293.090423584
3900000;64.0;64.0;12062.2109375;291.120788574;293.090820312
3900600;64.0;64.0;12033.2314453;291.120605469;293.091217041
3901200;64.0;64.0;12005.921875;291.120422363;293.09161377
3901800;64.0;64.0;11979.6240234;291.120239258;293.09197998
3902400;64.0;64.0;11953.5429688;291.120056152;293.092346191
3903000;64.0;64.0;11926.9335938;291.119903564;293.092681885
3903600;64.0;64.0;11899.7646484;291.119750977;293.093048096
3904200;64.0;64.0;11872.453125;291.119628906;293.093383789
3904800;64.0;64.0;11845.6503906;291.119476318;293.093719482
3905400;64.0;64.0;11820.15625;291.119354248;293.094024658
3906000;64.0;64.0;11796.8691406;291.119232178;293.094329834
3906600;64.0;64.0;11776.4443359;291.11907959;293.094604492
3907200;64.0;64.0;11758.6103516;291.11895752;293.09487915
3907800;64.0;64.0;11742.796875;291.118804932;293.095153809
3908400;64.0;64.0;11728.2978516;291.118682861;293.095397949
3909000;64.0;64.0;11714.3359375;291.118530273;293.095611572
3909600;64.0;64.0;11700.0820312;291.118408203;293.095855713
3910200;64.0;64.0;11685.1699219;291.118286133;293.096099854
3910800;64.0;64.0;11669.8720703;291.118164062;293.096313477
3911400;64.0;64.0;11654.2128906;291.11807251;293.0965271
3912000;64.0;64.0;11637.8349609;291.117950439;293.09677124
3912600;64.0;64.0;11620.3642578;291.117858887;293.096984863
3913200;64.0;64.0;5800.82470703;291.117797852;293.097198486
3913800;64.0;64.0;0.0;290.571258545;292.102630615
3914400;64.0;64.0;0.0;290.197631836;291.453796387
3915000;64.0;64.0;0.0;289.932067871;290.98526001
3915600;64.0;64.0;0.0;289.743011475;290.652099609
3916200;64.0;64.0;0.0;289.605224609;290.407745361
3916800;64.0;64.0;0.0;289.501647949;290.220397949
3917400;64.0;64.0;0.0;289.420928955;290.070281982
3918000;64.0;64.0;0.0;289.354278564;289.943756104
3918600;64.0;64.0;0.0;289.297271729;289.833618164
3919200;64.0;64.0;0.0;289.24710083;289.735534668
3919800;64.0;64.0;0.0;289.202056885;289.646850586
3920400;64.0;64.0;0.0;289.160949707;289.565734863
3921000;64.0;64.0;283.065612793;289.147918701;289.490814209
3921600;64.0;64.0;362.450866699;289.147338867;289.42098999
3922200;64.0;64.0;434.944641113;289.146820068;289.35534668
3922800;64.0;64.0;503.779418945;289.14630127;289.292938232
3923400;64.0;64.0;570.006958008;289.145812988;289.232971191
3924000;64.0;64.0;634.063720703;289.145355225;289.174835205
3924600;64.0;64.0;1107.44567871;289.144897461;289.146972656
3925200;64.0;64.0;1320.54907227;289.144470215;289.145874023
3925800;64.0;64.0;1515.92456055;289.144042969;289.144866943
3926400;64.0;64.0;1701.30847168;289.143615723;289.143920898
3927000;64.0;64.0;1881.69030762;289.143188477;289.143005371
3927600;64.0;64.0;2056.47241211;289.142791748;289.142150879
3928200;64.0;64.0;2225.56591797;289.142364502;289.141326904
3928800;64.0;64.0;2388.05615234;289.141967773;289.140533447
3929400;64.0;64.0;2540.32641602;289.141601562;289.139801025
3930000;64.0;64.0;2570.85522461;289.141601562;289.139556885
3930600;64.0;64.0;2435.94970703;289.142120361;289.140014648
3931200;64.0;64.0;2180.59179688;289.142974854;289.141052246
3931800;64.0;64.0;1835.62487793;289.144042969;289.142486572
3932400;64.0;64.0;1505.69604492;289.145050049;289.143920898
3933000;64.0;64.0;1331.03198242;289.14553833;289.144714355
3933600;64.0;64.0;1264.83532715;289.145721436;289.144989014
3934200;64.0;64.0;1209.32141113;289.145935059;289.145202637
3934800;64.0;64.0;1194.0838623;289.146026611;289.145233154
3935400;64.0;64.0;1205.47058105;289.146026611;289.145141602
3936000;64.0;64.0;1236.62194824;289.145996094;289.144958496
3936600;64.0;64.0;1281.77001953;289.145904541;289.144714355
3937200;64.0;64.0;1337.56616211;289.145782471;289.14440918
3937800;64.0;64.0;1404.04870605;289.145629883;289.144073486
3938400;64.0;64.0;1481.19384766;289.145477295;289.143676758
3939000;64.0;64.0;1568.51672363;289.145263672;289.143249512
3939600;64.0;64.0;1665.34094238;289.145019531;289.142791748
3940200;64.0;64.0;1774.28405762;289.144744873;289.142242432
3940800;64.0;64.0;1881.8404541;289.144470215;289.141723633
3941400;64.0;64.0;1978.08752441;289.144226074;289.141265869
3942000;64.0;64.0;2066.99829102;289.144012451;289.140838623
3942600;64.0;64.0;2157.72265625;289.143798828;289.140411377
3943200;64.0;64.0;2257.22998047;289.14352417;289.139923096
3943800;64.0;64.0;2376.23779297;289.143188477;289.139404297
3944400;64.0;64.0;2539.04638672;289.142730713;289.138671875
3945000;64.0;64.0;2751.60009766;289.142120361;289.13772583
3945600;64.0;64.0;2993.0949707;289.141418457;289.136627197
3946200;64.0;64.0;3242.71142578;289.140716553;289.135498047
3946800;64.0;64.0;3484.16821289;289.140045166;289.134429932
3947400;64.0;64.0;3681.07006836;289.13949585;289.133514404
3948000;64.0;64.0;3836.04321289;289.139068604;289.1328125
3948600;64.0;64.0;3966.94702148;289.138702393;289.132202148
3949200;64.0;64.0;11708.3427734;289.138427734;289.131744385
3949800;64.0;64.0;19347.2792969;290.295013428;290.171356201
3950400;64.0;64.0;19347.2792969;290.970550537;290.824981689
3951000;64.0;64.0;16912.7011719;291.355712891;291.095031738
3951600;64.0;64.0;16616.0058594;291.591461182;291.097198486
3952200;64.0;64.0;16387.3457031;291.752563477;291.098876953
